"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00047965","SANTA ROSA, CA US","2018-08-21","79","54","69"
"USC00047965","SANTA ROSA, CA US","2018-08-22","78","59","76"
"USC00047965","SANTA ROSA, CA US","2018-08-23","77","58","58"
"USC00047965","SANTA ROSA, CA US","2018-08-24","74","56","73"
"USC00047965","SANTA ROSA, CA US","2018-08-25","79","55","78"
"USC00047965","SANTA ROSA, CA US","2018-08-26","79","53","68"
"USC00047965","SANTA ROSA, CA US","2018-08-27","74","53","74"
"USC00047965","SANTA ROSA, CA US","2018-08-28","74","56","69"
"USC00047965","SANTA ROSA, CA US","2018-08-29","78","49","76"
"USC00047965","SANTA ROSA, CA US","2018-08-30","78","54","76"
"USC00047965","SANTA ROSA, CA US","2018-08-31","85","54","84"
"USC00047965","SANTA ROSA, CA US","2018-09-01","85","50","83"
"USC00047965","SANTA ROSA, CA US","2018-09-02","89","51","88"
"USC00047965","SANTA ROSA, CA US","2018-09-03","88","55","74"
"USC00047965","SANTA ROSA, CA US","2018-09-04","80","53","74"
"USC00047965","SANTA ROSA, CA US","2018-09-05","75","54","75"
"USC00047965","SANTA ROSA, CA US","2018-09-06","79","53","69"
"USC00047965","SANTA ROSA, CA US","2018-09-07","88","50","84"
"USC00047965","SANTA ROSA, CA US","2018-09-08","91","48","86"
"USC00047965","SANTA ROSA, CA US","2018-09-09","89","49","85"
"USC00047965","SANTA ROSA, CA US","2018-09-10","92","48","91"
"USC00047965","SANTA ROSA, CA US","2018-09-11","91","49","88"
"USC00047965","SANTA ROSA, CA US","2018-09-12","88","49","77"
"USC00047965","SANTA ROSA, CA US","2018-09-13","80","51","65"
"USC00047965","SANTA ROSA, CA US","2018-09-14","82","46","80"
"USC00047965","SANTA ROSA, CA US","2018-09-15","80","51","57"
"USC00047965","SANTA ROSA, CA US","2018-09-16","81","46","80"
"USC00047965","SANTA ROSA, CA US","2018-09-17","80","47","76"
"USC00047965","SANTA ROSA, CA US","2018-09-18","77","49","73"
"USC00047965","SANTA ROSA, CA US","2018-09-19","85","46","85"
"USC00047965","SANTA ROSA, CA US","2018-09-20","91","49","70"
"USC00047965","SANTA ROSA, CA US","2018-09-21","89","48","57"
"USC00047965","SANTA ROSA, CA US","2018-09-23","83","47","82"
"USC00047965","SANTA ROSA, CA US","2018-09-24","88","45","88"
"USC00047965","SANTA ROSA, CA US","2018-09-26","90","45","87"
"USC00047965","SANTA ROSA, CA US","2018-09-27","88","49","60"
"USC00047965","SANTA ROSA, CA US","2018-09-28","72","53","68"
"USC00047965","SANTA ROSA, CA US","2018-09-29","68","56","63"
"USC00047965","SANTA ROSA, CA US","2018-09-30","76","60","64"
"USC00047965","SANTA ROSA, CA US","2018-10-01","76","56","75"
"USC00047965","SANTA ROSA, CA US","2018-10-02","78","61","75"
"USC00047965","SANTA ROSA, CA US","2018-10-03","75","62","73"
"USC00047965","SANTA ROSA, CA US","2018-10-04","73","60","66"
"USC00047965","SANTA ROSA, CA US","2018-10-05","76","47","76"
"USC00047965","SANTA ROSA, CA US","2018-10-06","79","51","74"
"USC00047965","SANTA ROSA, CA US","2018-10-07","85","49","69"
"USC00047965","SANTA ROSA, CA US","2018-10-08","88","54","88"
"USC00047965","SANTA ROSA, CA US","2018-10-09","88","52","61"
"USC00047965","SANTA ROSA, CA US","2018-10-10","68","54","63"
"USC00047965","SANTA ROSA, CA US","2018-10-11","73","54","61"
"USC00047965","SANTA ROSA, CA US","2018-10-12","85","45","84"
"USC00047965","SANTA ROSA, CA US","2018-10-13","85","44","68"
"USC00047965","SANTA ROSA, CA US","2018-10-14","76","50","75"
"USC00047965","SANTA ROSA, CA US","2018-10-15","84","51","75"
"USC00047965","SANTA ROSA, CA US","2018-10-16","83","41","80"
"USC00047965","SANTA ROSA, CA US","2018-10-17","80","49","59"
"USC00047965","SANTA ROSA, CA US","2018-10-18","77","50","77"
"USC00047965","SANTA ROSA, CA US","2018-10-19","82","43","82"
"USC00047965","SANTA ROSA, CA US","2018-10-20","82","49","69"
"USC00047965","SANTA ROSA, CA US","2018-10-21","69","49","54"
"USC00047965","SANTA ROSA, CA US","2018-10-22","65","48","65"
"USC00047965","SANTA ROSA, CA US","2018-10-23","68","45","68"
"USC00047965","SANTA ROSA, CA US","2018-10-24","75","45","74"
"USC00047965","SANTA ROSA, CA US","2018-10-25","77","50","70"
"USC00047965","SANTA ROSA, CA US","2018-10-26","80","46","79"
"USC00047965","SANTA ROSA, CA US","2018-10-28","79","49","71"
"USC00047965","SANTA ROSA, CA US","2018-10-29","74","48","71"
"USC00047965","SANTA ROSA, CA US","2018-10-30","76","42","72"
"USC00047965","SANTA ROSA, CA US","2018-10-31","81","45","80"
"USC00047965","SANTA ROSA, CA US","2018-11-01","87","45","73"
"USC00047965","SANTA ROSA, CA US","2018-11-02","81","47","81"
"USC00047965","SANTA ROSA, CA US","2018-11-03","84","45","84"
"USC00047965","SANTA ROSA, CA US","2018-11-04","84","44","74"
"USC00047965","SANTA ROSA, CA US","2018-11-05","77","46","71"
"USC00047965","SANTA ROSA, CA US","2018-11-07","74","38","69"
"USC00047965","SANTA ROSA, CA US","2018-11-08","74","38","71"
"USC00047965","SANTA ROSA, CA US","2018-11-09","71","32","51"
"USC00047965","SANTA ROSA, CA US","2018-11-10","59","30","49"
"USC00047965","SANTA ROSA, CA US","2018-11-11","76","34","70"
"USC00047965","SANTA ROSA, CA US","2018-11-12","70","32","63"
"USC00047965","SANTA ROSA, CA US","2018-11-13","63","35","61"
"USC00047965","SANTA ROSA, CA US","2018-11-14","66","32","63"
"USC00047965","SANTA ROSA, CA US","2018-11-15","66","32","57"
"USC00047965","SANTA ROSA, CA US","2018-11-16","61","33","56"
"USC00047965","SANTA ROSA, CA US","2018-11-17","62","32","58"
"USC00047965","SANTA ROSA, CA US","2018-11-18","61","36","57"
"USC00047965","SANTA ROSA, CA US","2018-11-19","65","34","61"
"USC00047965","SANTA ROSA, CA US","2018-11-20","65","34","62"
"USC00047965","SANTA ROSA, CA US","2018-11-21","62","49","59"
"USC00047965","SANTA ROSA, CA US","2018-11-22","62","46","56"
"USC00047965","SANTA ROSA, CA US","2018-11-23","60","50","60"
"USC00047965","SANTA ROSA, CA US","2018-11-24","62","55","60"
"USC00047965","SANTA ROSA, CA US","2018-11-25","65","44","62"
"USC00047965","SANTA ROSA, CA US","2018-11-26","64","42","63"
"USC00047965","SANTA ROSA, CA US","2018-11-27","63","47","56"
"USC00047965","SANTA ROSA, CA US","2018-11-28","63","55","60"
"USC00047965","SANTA ROSA, CA US","2018-11-29","60","52","56"
"USC00047965","SANTA ROSA, CA US","2018-11-30","60","41","56"
"USC00047965","SANTA ROSA, CA US","2018-12-01","58","42","53"
"USC00047965","SANTA ROSA, CA US","2018-12-02","56","32","52"
"USC00047965","SANTA ROSA, CA US","2018-12-03","57","34","54"
"USC00047965","SANTA ROSA, CA US","2018-12-04","58","48","56"
"USC00047965","SANTA ROSA, CA US","2018-12-05","56","48","52"
"USC00047965","SANTA ROSA, CA US","2018-12-06","62","35","58"
"USC00047965","SANTA ROSA, CA US","2018-12-07","62","35","57"
"USC00047965","SANTA ROSA, CA US","2018-12-08","60","36","57"
"USC00047965","SANTA ROSA, CA US","2018-12-09","57","36","51"
"USC00047965","SANTA ROSA, CA US","2018-12-10","57","46","55"
"USC00047965","SANTA ROSA, CA US","2018-12-11","59","33","57"
"USC00047965","SANTA ROSA, CA US","2018-12-12","63","39","57"
"USC00047965","SANTA ROSA, CA US","2018-12-13","60","35","57"
"USC00047965","SANTA ROSA, CA US","2018-12-14","61","40","54"
"USC00047965","SANTA ROSA, CA US","2018-12-15","59","51","57"
"USC00047965","SANTA ROSA, CA US","2018-12-16","59","54","57"
"USC00047965","SANTA ROSA, CA US","2018-12-17","57","46","54"
"USC00047965","SANTA ROSA, CA US","2018-12-18","56","43","56"
"USC00047965","SANTA ROSA, CA US","2018-12-19","57","52","56"
"USC00047965","SANTA ROSA, CA US","2018-12-20","56","45","53"
"USC00047965","SANTA ROSA, CA US","2018-12-21","60","51","56"
"USC00047965","SANTA ROSA, CA US","2018-12-22","60","33","52"
"USC00047965","SANTA ROSA, CA US","2018-12-23","57","41","56"
"USC00047965","SANTA ROSA, CA US","2018-12-24","58","48","54"
"USC00047965","SANTA ROSA, CA US","2018-12-25","58","37","55"
"USC00047965","SANTA ROSA, CA US","2018-12-26","58","33","58"
"USC00047965","SANTA ROSA, CA US","2018-12-27","60","33","57"
"USC00047965","SANTA ROSA, CA US","2018-12-28","61","34","59"
"USC00047965","SANTA ROSA, CA US","2018-12-29","59","33","56"
"USC00047965","SANTA ROSA, CA US","2018-12-30","62","34","60"
"USC00047965","SANTA ROSA, CA US","2018-12-31","60","36","53"
"USC00047965","SANTA ROSA, CA US","2019-01-01","60","43","54"
"USC00047965","SANTA ROSA, CA US","2019-01-02","55","28","53"
"USC00047965","SANTA ROSA, CA US","2019-01-03","54","31","54"
"USC00047965","SANTA ROSA, CA US","2019-01-04","56","31","54"
"USC00047965","SANTA ROSA, CA US","2019-01-05","55","41","52"
"USC00047965","SANTA ROSA, CA US","2019-01-06","52","42","51"
"USC00047965","SANTA ROSA, CA US","2019-01-07","56","37","55"
"USC00047965","SANTA ROSA, CA US","2019-01-08","55","48","54"
"USC00047965","SANTA ROSA, CA US","2019-01-09","59","53","58"
"USC00047965","SANTA ROSA, CA US","2019-01-10","61","47","59"
"USC00047965","SANTA ROSA, CA US","2019-01-11","59","46","53"
"USC00047965","SANTA ROSA, CA US","2019-01-12","63","47","61"
"USC00047965","SANTA ROSA, CA US","2019-01-13","62","40","60"
"USC00047965","SANTA ROSA, CA US","2019-01-14","60","39","55"
"USC00047965","SANTA ROSA, CA US","2019-01-15","55","48","50"
"USC00047965","SANTA ROSA, CA US","2019-01-16","56","49","56"
"USC00047965","SANTA ROSA, CA US","2019-01-17","58","48","56"
"USC00047965","SANTA ROSA, CA US","2019-01-18","59","47","58"
"USC00047965","SANTA ROSA, CA US","2019-01-19","61","52","60"
"USC00047965","SANTA ROSA, CA US","2019-01-20","60","53","53"
"USC00047965","SANTA ROSA, CA US","2019-01-21","59","36","55"
"USC00047965","SANTA ROSA, CA US","2019-01-22","62","34","59"
"USC00047965","SANTA ROSA, CA US","2019-01-23","60","33","59"
"USC00047965","SANTA ROSA, CA US","2019-01-24","66","36","61"
"USC00047965","SANTA ROSA, CA US","2019-01-25","64","33","61"
"USC00047965","SANTA ROSA, CA US","2019-01-27","66","36","54"
"USC00047965","SANTA ROSA, CA US","2019-01-28","66","44","64"
"USC00047965","SANTA ROSA, CA US","2019-01-29","64","47","58"
"USC00047965","SANTA ROSA, CA US","2019-01-30","61","48","57"
"USC00047965","SANTA ROSA, CA US","2019-01-31","63","49","62"
"USC00047965","SANTA ROSA, CA US","2019-02-01","62","47","54"
"USC00047965","SANTA ROSA, CA US","2019-02-02","59","50","51"
"USC00047965","SANTA ROSA, CA US","2019-02-03","54","49","50"
"USC00047965","SANTA ROSA, CA US","2019-02-04","51","42","43"
"USC00047965","SANTA ROSA, CA US","2019-02-05","49","32","47"
"USC00047965","SANTA ROSA, CA US","2019-02-06","57","29","55"
"USC00047965","SANTA ROSA, CA US","2019-02-07","55","30","52"
"USC00047965","SANTA ROSA, CA US","2019-02-08","52","41","44"
"USC00047965","SANTA ROSA, CA US","2019-02-09","52","37","48"
"USC00047965","SANTA ROSA, CA US","2019-02-10","53","33","50"
"USC00047965","SANTA ROSA, CA US","2019-02-11","50","32","49"
"USC00047965","SANTA ROSA, CA US","2019-02-12","49","37","47"
"USC00047965","SANTA ROSA, CA US","2019-02-13","52","43","52"
"USC00047965","SANTA ROSA, CA US","2019-02-14","60","50","54"
"USC00047965","SANTA ROSA, CA US","2019-02-15","54","40","47"
"USC00047965","SANTA ROSA, CA US","2019-02-16","53","36","47"
"USC00047965","SANTA ROSA, CA US","2019-02-17","55","35","51"
"USC00047965","SANTA ROSA, CA US","2019-02-18","59","29","56"
"USC00047965","SANTA ROSA, CA US","2019-02-19","59","28","56"
"USC00047965","SANTA ROSA, CA US","2019-02-20","59","39","55"
"USC00047965","SANTA ROSA, CA US","2019-02-21","59","30","56"
"USC00047965","SANTA ROSA, CA US","2019-02-22","58","28","56"
"USC00047965","SANTA ROSA, CA US","2019-02-23","58","31","56"
"USC00047965","SANTA ROSA, CA US","2019-02-24","56","41","54"
"USC00047965","SANTA ROSA, CA US","2019-02-25","54","46","51"
"USC00047965","SANTA ROSA, CA US","2019-02-26","54","51","52"
"USC00047965","SANTA ROSA, CA US","2019-02-27","60","51","56"
"USC00047965","SANTA ROSA, CA US","2019-02-28","58","38","56"
"USC00047965","SANTA ROSA, CA US","2019-03-01","56","41","55"
"USC00047965","SANTA ROSA, CA US","2019-03-02","57","49","55"
"USC00047965","SANTA ROSA, CA US","2019-03-03","60","52","57"
"USC00047965","SANTA ROSA, CA US","2019-03-04","61","48","57"
"USC00047965","SANTA ROSA, CA US","2019-03-05","57","47","52"
"USC00047965","SANTA ROSA, CA US","2019-03-06","57","51","53"
"USC00047965","SANTA ROSA, CA US","2019-03-07","58","44","53"
"USC00047965","SANTA ROSA, CA US","2019-03-08","58","33","54"
"USC00047965","SANTA ROSA, CA US","2019-03-09","54","41","51"
"USC00047965","SANTA ROSA, CA US","2019-03-10","58","44","54"
"USC00047965","SANTA ROSA, CA US","2019-03-11","69","34","68"
"USC00047965","SANTA ROSA, CA US","2019-03-12","69","37","62"
"USC00047965","SANTA ROSA, CA US","2019-03-13","67","36","66"
"USC00047965","SANTA ROSA, CA US","2019-03-14","71","36",
"USC00047965","SANTA ROSA, CA US","2019-03-15","71","36","70"
"USC00047965","SANTA ROSA, CA US","2019-03-16","75","36","75"
"USC00047965","SANTA ROSA, CA US","2019-03-17","76","39","76"
"USC00047965","SANTA ROSA, CA US","2019-03-18","78","40","77"
"USC00047965","SANTA ROSA, CA US","2019-03-19","77","46","69"
"USC00047965","SANTA ROSA, CA US","2019-03-20","69","45",
"USC00047965","SANTA ROSA, CA US","2019-03-21","65","37","64"
"USC00047965","SANTA ROSA, CA US","2019-03-22","65","44","53"
"USC00047965","SANTA ROSA, CA US","2019-03-23","64","47","59"
"USC00047965","SANTA ROSA, CA US","2019-03-24","66","38","64"
"USC00047965","SANTA ROSA, CA US","2019-03-25","64","51","57"
"USC00047965","SANTA ROSA, CA US","2019-03-26","65","47","65"
"USC00047965","SANTA ROSA, CA US","2019-03-27","65","50","61"
"USC00047965","SANTA ROSA, CA US","2019-03-28","61","47","49"
"USC00047965","SANTA ROSA, CA US","2019-03-29","65","43","60"
"USC00047965","SANTA ROSA, CA US","2019-03-30","72","38","72"
"USC00047965","SANTA ROSA, CA US","2019-03-31","77","40","71"
"USC00047965","SANTA ROSA, CA US","2019-04-01","71","50","61"
"USC00047965","SANTA ROSA, CA US","2019-04-02","61","52","59"
"USC00047965","SANTA ROSA, CA US","2019-04-03","60","52","58"
"USC00047965","SANTA ROSA, CA US","2019-04-04","62","52","62"
"USC00047965","SANTA ROSA, CA US","2019-04-05","62","54","59"
"USC00047965","SANTA ROSA, CA US","2019-04-06","63","53","61"
"USC00047965","SANTA ROSA, CA US","2019-04-07","72","56","71"
"USC00047965","SANTA ROSA, CA US","2019-04-08","71","55","61"
"USC00047965","SANTA ROSA, CA US","2019-04-09","69","44","68"
"USC00047965","SANTA ROSA, CA US","2019-04-10","75","41","74"
"USC00047965","SANTA ROSA, CA US","2019-04-11","74","47","64"
"USC00047965","SANTA ROSA, CA US","2019-04-12","78","43","77"
"USC00047965","SANTA ROSA, CA US","2019-04-13","78","46","73"
"USC00047965","SANTA ROSA, CA US","2019-04-15","55","43","54"
"USC00047965","SANTA ROSA, CA US","2019-04-16","69","47","68"
"USC00047965","SANTA ROSA, CA US","2019-04-17","76","45","75"
"USC00047965","SANTA ROSA, CA US","2019-04-18","85","46","83"
"USC00047965","SANTA ROSA, CA US","2019-04-19","83","49","69"
"USC00047965","SANTA ROSA, CA US","2019-04-20","73","52","71"
"USC00047965","SANTA ROSA, CA US","2019-04-21","75","48","74"
"USC00047965","SANTA ROSA, CA US","2019-04-22","90","46","86"
"USC00047965","SANTA ROSA, CA US","2019-04-23","93","53","90"
"USC00047965","SANTA ROSA, CA US","2019-04-24","90","57","87"
"USC00047965","SANTA ROSA, CA US","2019-04-25","87","50","72"
"USC00047965","SANTA ROSA, CA US","2019-04-26","78","50","73"
"USC00047965","SANTA ROSA, CA US","2019-04-27","74","46","68"
"USC00047965","SANTA ROSA, CA US","2019-04-28","70","50","67"
"USC00047965","SANTA ROSA, CA US","2019-04-29","68","50","68"
"USC00047965","SANTA ROSA, CA US","2019-05-01","77","44","74"
"USC00047965","SANTA ROSA, CA US","2019-05-02","79","46","59"
"USC00047965","SANTA ROSA, CA US","2019-05-03","77","45","71"
"USC00047965","SANTA ROSA, CA US","2019-05-04","71","48","64"
"USC00047965","SANTA ROSA, CA US","2019-05-05","66","48","54"
"USC00047965","SANTA ROSA, CA US","2019-05-06","61","50","60"
"USC00047965","SANTA ROSA, CA US","2019-05-07","70","52","68"
"USC00047965","SANTA ROSA, CA US","2019-05-08","68","52","63"
"USC00047965","SANTA ROSA, CA US","2019-05-10","68","51","68"
"USC00047965","SANTA ROSA, CA US","2019-05-11","69","54","69"
"USC00047965","SANTA ROSA, CA US","2019-05-12","72","56","72"
"USC00047965","SANTA ROSA, CA US","2019-05-13","72","53","65"
"USC00047965","SANTA ROSA, CA US","2019-05-14","68","54","67"
"USC00047965","SANTA ROSA, CA US","2019-05-15","67","49","57"
"USC00047965","SANTA ROSA, CA US","2019-05-16","58","47","56"
"USC00047965","SANTA ROSA, CA US","2019-05-18","68","47","52"
"USC00047965","SANTA ROSA, CA US","2019-05-19","58","47","56"
"USC00047965","SANTA ROSA, CA US","2019-05-20","67","43","65"
"USC00047965","SANTA ROSA, CA US","2019-05-21","65","50","61"
"USC00047965","SANTA ROSA, CA US","2019-05-22","78","45","69"
"USC00047965","SANTA ROSA, CA US","2019-05-23","78","55","76"
"USC00047965","SANTA ROSA, CA US","2019-05-24","76","55","65"
"USC00047965","SANTA ROSA, CA US","2019-05-25","73","50","71"
"USC00047965","SANTA ROSA, CA US","2019-05-26","72","51","58"
"USC00047965","SANTA ROSA, CA US","2019-05-27","70","47","70"
"USC00047965","SANTA ROSA, CA US","2019-05-28","77","48","73"
"USC00047965","SANTA ROSA, CA US","2019-05-29","79","50","76"
"USC00047965","SANTA ROSA, CA US","2019-05-30","77","51","71"
"USC00047965","SANTA ROSA, CA US","2019-05-31","79","51","76"
"USC00047965","SANTA ROSA, CA US","2019-06-01","77","48","71"
"USC00047965","SANTA ROSA, CA US","2019-06-02","72","46","54"
"USC00047965","SANTA ROSA, CA US","2019-06-03","80","51","77"
"USC00047965","SANTA ROSA, CA US","2019-06-04","91","53","91"
"USC00047965","SANTA ROSA, CA US","2019-06-05","91","57","85"
"USC00047965","SANTA ROSA, CA US","2019-06-06","86","52","82"
"USC00047965","SANTA ROSA, CA US","2019-06-07","82","51","81"
"USC00047965","SANTA ROSA, CA US","2019-06-08","91","56","90"
"USC00047965","SANTA ROSA, CA US","2019-06-09","96","53","96"
"USC00047965","SANTA ROSA, CA US","2019-06-10","101","58","100"
"USC00047965","SANTA ROSA, CA US","2019-06-11","100","62","99"
"USC00047965","SANTA ROSA, CA US","2019-06-12","99","65","87"
"USC00047965","SANTA ROSA, CA US","2019-06-13","87","56","72"
"USC00047965","SANTA ROSA, CA US","2019-06-14","76","53","74"
"USC00047965","SANTA ROSA, CA US","2019-06-15","74","52","67"
"USC00047965","SANTA ROSA, CA US","2019-06-16","76","52","70"
"USC00047965","SANTA ROSA, CA US","2019-06-17","81","53","77"
"USC00047965","SANTA ROSA, CA US","2019-06-18","78","46","60"
"USC00047965","SANTA ROSA, CA US","2019-06-19","75","48","74"
"USC00047965","SANTA ROSA, CA US","2019-06-20","75","45","73"
"USC00047965","SANTA ROSA, CA US","2019-06-22","93","50","92"
"USC00047965","SANTA ROSA, CA US","2019-06-23","92","54","84"
"USC00047965","SANTA ROSA, CA US","2019-06-24","84","52","79"
"USC00047965","SANTA ROSA, CA US","2019-06-25","87","53","84"
"USC00047965","SANTA ROSA, CA US","2019-06-26","84","38","74"
"USC00047965","SANTA ROSA, CA US","2019-06-27","76","49","73"
"USC00047965","SANTA ROSA, CA US","2019-06-28","81","49","81"
"USC00047965","SANTA ROSA, CA US","2019-06-29","84","49","83"
"USC00047965","SANTA ROSA, CA US","2019-06-30","84","49","79"
"USC00047965","SANTA ROSA, CA US","2019-07-01","81","51","80"
"USC00047965","SANTA ROSA, CA US","2019-07-02","84","53","84"
"USC00047965","SANTA ROSA, CA US","2019-07-03","85","52","84"
"USC00047965","SANTA ROSA, CA US","2019-07-07","82","50","81"
"USC00047965","SANTA ROSA, CA US","2019-07-08","81","51","75"
"USC00047965","SANTA ROSA, CA US","2019-07-09","78","51","73"
"USC00047965","SANTA ROSA, CA US","2019-07-10","82","54","80"
"USC00047965","SANTA ROSA, CA US","2019-07-11","86","57","84"
"USC00047965","SANTA ROSA, CA US","2019-07-12","88","56","86"
"USC00047965","SANTA ROSA, CA US","2019-07-13","89","53","87"
"USC00047965","SANTA ROSA, CA US","2019-07-14","89","55","89"
"USC00047965","SANTA ROSA, CA US","2019-07-15","95","56","95"
"USC00047965","SANTA ROSA, CA US","2019-07-16","95","57","93"
"USC00047965","SANTA ROSA, CA US","2019-07-17","93","57","85"
"USC00047965","SANTA ROSA, CA US","2019-07-18","85","56","78"
"USC00047965","SANTA ROSA, CA US","2019-07-19","81","56","77"
"USC00047965","SANTA ROSA, CA US","2019-07-20","77","57","76"
"USC00047965","SANTA ROSA, CA US","2019-07-21","84","53","83"
"USC00047965","SANTA ROSA, CA US","2019-07-22","87","53","86"
"USC00047965","SANTA ROSA, CA US","2019-07-23","86","53","84"
"USC00047965","SANTA ROSA, CA US","2019-07-24","97","52","96"
"USC00047965","SANTA ROSA, CA US","2019-07-25","96","56","80"
"USC00047965","SANTA ROSA, CA US","2019-07-26","87","54","83"
"USC00047965","SANTA ROSA, CA US","2019-07-27","94","53","93"
"USC00047965","SANTA ROSA, CA US","2019-07-28","93","59","89"
"USC00047965","SANTA ROSA, CA US","2019-07-29","89","54","87"
"USC00047965","SANTA ROSA, CA US","2019-07-30","87","54","80"
"USC00047965","SANTA ROSA, CA US","2019-07-31","81","53","77"
"USC00047965","SANTA ROSA, CA US","2019-08-01","82","54","82"
"USC00047965","SANTA ROSA, CA US","2019-08-02","89","53","88"
"USC00047965","SANTA ROSA, CA US","2019-08-03","93","55","90"
"USC00047965","SANTA ROSA, CA US","2019-08-04","90","57","85"
"USC00047965","SANTA ROSA, CA US","2019-08-05","85","56","81"
"USC00047965","SANTA ROSA, CA US","2019-08-06","86","55","86"
"USC00047965","SANTA ROSA, CA US","2019-08-07","86","53","81"
"USC00047965","SANTA ROSA, CA US","2019-08-08","83","48","81"
"USC00047965","SANTA ROSA, CA US","2019-08-09","82","55","82"
"USC00047965","SANTA ROSA, CA US","2019-08-10","82","58","79"
"USC00047965","SANTA ROSA, CA US","2019-08-11","89","57","88"
"USC00047965","SANTA ROSA, CA US","2019-08-12","94","56","93"
"USC00047965","SANTA ROSA, CA US","2019-08-13","97","57","96"
"USC00047965","SANTA ROSA, CA US","2019-08-14","101","59","100"
"USC00047965","SANTA ROSA, CA US","2019-08-15","103","60","100"
"USC00047965","SANTA ROSA, CA US","2019-08-16","100","61","88"
"USC00047965","SANTA ROSA, CA US","2019-08-17","88","56","75"
"USC00047965","SANTA ROSA, CA US","2019-08-18","80","58","75"
"USC00047965","SANTA ROSA, CA US","2019-08-19","81","56","79"
"USC00047965","SANTA ROSA, CA US","2019-08-20","80","58","78"
"USC00047965","SANTA ROSA, CA US","2019-08-21","97","55","97"
"USC00047965","SANTA ROSA, CA US","2019-08-22","97","66","93"
"USC00047965","SANTA ROSA, CA US","2019-08-23","93","58","80"
"USC00047965","SANTA ROSA, CA US","2019-08-24","86","59","84"
"USC00047965","SANTA ROSA, CA US","2019-08-25","90","56","89"
"USC00047965","SANTA ROSA, CA US","2019-08-26","92","52","88"
"USC00047965","SANTA ROSA, CA US","2019-08-27","88","55","79"
"USC00047965","SANTA ROSA, CA US","2019-08-28","79","58","75"
"USC00047965","SANTA ROSA, CA US","2019-08-29","82","61","82"
"USC00047965","SANTA ROSA, CA US","2019-08-30","87","54","87"
"USC00047965","SANTA ROSA, CA US","2019-08-31","94","56","88"
"USC00047965","SANTA ROSA, CA US","2019-09-01","93","56","92"
"USC00047965","SANTA ROSA, CA US","2019-09-02","92","56","80"
"USC00047965","SANTA ROSA, CA US","2019-09-03","88","54","88"
"USC00047965","SANTA ROSA, CA US","2019-09-04","91","53","87"
"USC00047965","SANTA ROSA, CA US","2019-09-05","87","56","67"
"USC00047965","SANTA ROSA, CA US","2019-09-06","82","58","81"
"USC00047965","SANTA ROSA, CA US","2019-09-07","82","56","77"
"USC00047965","SANTA ROSA, CA US","2019-09-08","87","52","84"
"USC00047965","SANTA ROSA, CA US","2019-09-09","85","55","81"
"USC00047965","SANTA ROSA, CA US","2019-09-10","85","51","83"
"USC00047965","SANTA ROSA, CA US","2019-09-11","87","54","85"
"USC00047965","SANTA ROSA, CA US","2019-09-12","96","54","95"
"USC00047965","SANTA ROSA, CA US","2019-09-13","99","56","90"
"USC00047965","SANTA ROSA, CA US","2019-09-14","94","53","89"
"USC00047965","SANTA ROSA, CA US","2019-09-15","89","51","83"
"USC00047965","SANTA ROSA, CA US","2019-09-16","83","52","72"
"USC00047965","SANTA ROSA, CA US","2019-09-17","80","57","75"
"USC00047965","SANTA ROSA, CA US","2019-09-18","76","57","75"
"USC00047965","SANTA ROSA, CA US","2019-09-19","81","50","79"
"USC00047965","SANTA ROSA, CA US","2019-09-20","86","50","83"
"USC00047965","SANTA ROSA, CA US","2019-09-21","92","52","88"
"USC00047965","SANTA ROSA, CA US","2019-09-22","88","51","83"
"USC00047965","SANTA ROSA, CA US","2019-09-23","91","53","90"
"USC00047965","SANTA ROSA, CA US","2019-09-24","99","55","75"
"USC00047965","SANTA ROSA, CA US","2019-09-25","102","60","82"
"USC00047965","SANTA ROSA, CA US","2019-09-27","66","53","65"
"USC00047965","SANTA ROSA, CA US","2019-09-28","74","47","71"
"USC00047965","SANTA ROSA, CA US","2019-09-29","71","43","65"
"USC00047965","SANTA ROSA, CA US","2019-10-05","83","43","82"
"USC00047965","SANTA ROSA, CA US","2019-10-06","89","46","80"
"USC00047965","SANTA ROSA, CA US","2019-10-07","90","47","90"
"USC00047965","SANTA ROSA, CA US","2019-10-08","90","47","79"
"USC00047965","SANTA ROSA, CA US","2019-10-09","79","45","78"
"USC00047965","SANTA ROSA, CA US","2019-10-10","81","41","76"
"USC00047965","SANTA ROSA, CA US","2019-10-11","81","38","76"
"USC00047965","SANTA ROSA, CA US","2019-10-12","81","39","81"
"USC00047965","SANTA ROSA, CA US","2019-10-13","81","40","75"
"USC00047965","SANTA ROSA, CA US","2019-10-14","75","38","53"
"USC00047965","SANTA ROSA, CA US","2019-10-15","75","46","56"
"USC00047965","SANTA ROSA, CA US","2019-10-17","72","47","61"
"USC00047965","SANTA ROSA, CA US","2019-10-18","71","46","69"
"USC00047965","SANTA ROSA, CA US","2019-10-19","71","45","65"
"USC00047965","SANTA ROSA, CA US","2019-10-20","77","45","77"
"USC00047965","SANTA ROSA, CA US","2019-10-21","88","48","87"
"USC00047965","SANTA ROSA, CA US","2019-10-22","88","47","71"
"USC00047965","SANTA ROSA, CA US","2019-10-23","89","50","78"
"USC00047965","SANTA ROSA, CA US","2019-10-24","93","65","80"
"USC00047965","SANTA ROSA, CA US","2019-10-25","87","47","85"
